"id_tiempo","fecha","año","semestre","trimestre","mes","mes_nombre","semana","dia_semana","fecha_inicio_año","fecha_fin_año","fecha_inicio_semestre","fecha_fin_semestre","fecha_inicio_trimestre","fecha_fin_trimestre","fecha_inicio_mes","fecha_fin_mes","fecha_inicio_semana","fecha_fin_semana"
20200902,2020-09-02,2020,2,3,9,Septiembre,36,Miércoles,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-07-01,2020-09-30,2020-09-01,2020-09-30,2020-08-31,2020-09-06
20200903,2020-09-03,2020,2,3,9,Septiembre,36,Jueves,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-07-01,2020-09-30,2020-09-01,2020-09-30,2020-08-31,2020-09-06
20200904,2020-09-04,2020,2,3,9,Septiembre,36,Viernes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-07-01,2020-09-30,2020-09-01,2020-09-30,2020-08-31,2020-09-06
20200905,2020-09-05,2020,2,3,9,Septiembre,36,Sábado,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-07-01,2020-09-30,2020-09-01,2020-09-30,2020-08-31,2020-09-06
20200906,2020-09-06,2020,2,3,9,Septiembre,36,Domingo,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-07-01,2020-09-30,2020-09-01,2020-09-30,2020-08-31,2020-09-06
20200907,2020-09-07,2020,2,3,9,Septiembre,37,Lunes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-07-01,2020-09-30,2020-09-01,2020-09-30,2020-09-07,2020-09-13
20200908,2020-09-08,2020,2,3,9,Septiembre,37,Martes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-07-01,2020-09-30,2020-09-01,2020-09-30,2020-09-07,2020-09-13
20200909,2020-09-09,2020,2,3,9,Septiembre,37,Miércoles,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-07-01,2020-09-30,2020-09-01,2020-09-30,2020-09-07,2020-09-13
20200910,2020-09-10,2020,2,3,9,Septiembre,37,Jueves,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-07-01,2020-09-30,2020-09-01,2020-09-30,2020-09-07,2020-09-13
20200911,2020-09-11,2020,2,3,9,Septiembre,37,Viernes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-07-01,2020-09-30,2020-09-01,2020-09-30,2020-09-07,2020-09-13
20200912,2020-09-12,2020,2,3,9,Septiembre,37,Sábado,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-07-01,2020-09-30,2020-09-01,2020-09-30,2020-09-07,2020-09-13
20200913,2020-09-13,2020,2,3,9,Septiembre,37,Domingo,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-07-01,2020-09-30,2020-09-01,2020-09-30,2020-09-07,2020-09-13
20200914,2020-09-14,2020,2,3,9,Septiembre,38,Lunes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-07-01,2020-09-30,2020-09-01,2020-09-30,2020-09-14,2020-09-20
20200915,2020-09-15,2020,2,3,9,Septiembre,38,Martes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-07-01,2020-09-30,2020-09-01,2020-09-30,2020-09-14,2020-09-20
20200916,2020-09-16,2020,2,3,9,Septiembre,38,Miércoles,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-07-01,2020-09-30,2020-09-01,2020-09-30,2020-09-14,2020-09-20
20200917,2020-09-17,2020,2,3,9,Septiembre,38,Jueves,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-07-01,2020-09-30,2020-09-01,2020-09-30,2020-09-14,2020-09-20
20200918,2020-09-18,2020,2,3,9,Septiembre,38,Viernes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-07-01,2020-09-30,2020-09-01,2020-09-30,2020-09-14,2020-09-20
20200919,2020-09-19,2020,2,3,9,Septiembre,38,Sábado,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-07-01,2020-09-30,2020-09-01,2020-09-30,2020-09-14,2020-09-20
20200920,2020-09-20,2020,2,3,9,Septiembre,38,Domingo,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-07-01,2020-09-30,2020-09-01,2020-09-30,2020-09-14,2020-09-20
20200921,2020-09-21,2020,2,3,9,Septiembre,39,Lunes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-07-01,2020-09-30,2020-09-01,2020-09-30,2020-09-21,2020-09-27
20200922,2020-09-22,2020,2,3,9,Septiembre,39,Martes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-07-01,2020-09-30,2020-09-01,2020-09-30,2020-09-21,2020-09-27
20200923,2020-09-23,2020,2,3,9,Septiembre,39,Miércoles,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-07-01,2020-09-30,2020-09-01,2020-09-30,2020-09-21,2020-09-27
20200924,2020-09-24,2020,2,3,9,Septiembre,39,Jueves,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-07-01,2020-09-30,2020-09-01,2020-09-30,2020-09-21,2020-09-27
20200925,2020-09-25,2020,2,3,9,Septiembre,39,Viernes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-07-01,2020-09-30,2020-09-01,2020-09-30,2020-09-21,2020-09-27
20200926,2020-09-26,2020,2,3,9,Septiembre,39,Sábado,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-07-01,2020-09-30,2020-09-01,2020-09-30,2020-09-21,2020-09-27
20200927,2020-09-27,2020,2,3,9,Septiembre,39,Domingo,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-07-01,2020-09-30,2020-09-01,2020-09-30,2020-09-21,2020-09-27
20200928,2020-09-28,2020,2,3,9,Septiembre,40,Lunes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-07-01,2020-09-30,2020-09-01,2020-09-30,2020-09-28,2020-10-04
20200929,2020-09-29,2020,2,3,9,Septiembre,40,Martes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-07-01,2020-09-30,2020-09-01,2020-09-30,2020-09-28,2020-10-04
20200930,2020-09-30,2020,2,3,9,Septiembre,40,Miércoles,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-07-01,2020-09-30,2020-09-01,2020-09-30,2020-09-28,2020-10-04
20201001,2020-10-01,2020,2,4,10,Octubre,40,Jueves,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-10-01,2020-10-31,2020-09-28,2020-10-04
20201002,2020-10-02,2020,2,4,10,Octubre,40,Viernes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-10-01,2020-10-31,2020-09-28,2020-10-04
20201003,2020-10-03,2020,2,4,10,Octubre,40,Sábado,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-10-01,2020-10-31,2020-09-28,2020-10-04
20201004,2020-10-04,2020,2,4,10,Octubre,40,Domingo,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-10-01,2020-10-31,2020-09-28,2020-10-04
20201005,2020-10-05,2020,2,4,10,Octubre,41,Lunes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-10-01,2020-10-31,2020-10-05,2020-10-11
20201006,2020-10-06,2020,2,4,10,Octubre,41,Martes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-10-01,2020-10-31,2020-10-05,2020-10-11
20201007,2020-10-07,2020,2,4,10,Octubre,41,Miércoles,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-10-01,2020-10-31,2020-10-05,2020-10-11
20201008,2020-10-08,2020,2,4,10,Octubre,41,Jueves,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-10-01,2020-10-31,2020-10-05,2020-10-11
20201009,2020-10-09,2020,2,4,10,Octubre,41,Viernes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-10-01,2020-10-31,2020-10-05,2020-10-11
20201010,2020-10-10,2020,2,4,10,Octubre,41,Sábado,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-10-01,2020-10-31,2020-10-05,2020-10-11
20201011,2020-10-11,2020,2,4,10,Octubre,41,Domingo,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-10-01,2020-10-31,2020-10-05,2020-10-11
20201012,2020-10-12,2020,2,4,10,Octubre,42,Lunes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-10-01,2020-10-31,2020-10-12,2020-10-18
20201013,2020-10-13,2020,2,4,10,Octubre,42,Martes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-10-01,2020-10-31,2020-10-12,2020-10-18
20201014,2020-10-14,2020,2,4,10,Octubre,42,Miércoles,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-10-01,2020-10-31,2020-10-12,2020-10-18
20201015,2020-10-15,2020,2,4,10,Octubre,42,Jueves,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-10-01,2020-10-31,2020-10-12,2020-10-18
20201016,2020-10-16,2020,2,4,10,Octubre,42,Viernes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-10-01,2020-10-31,2020-10-12,2020-10-18
20201017,2020-10-17,2020,2,4,10,Octubre,42,Sábado,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-10-01,2020-10-31,2020-10-12,2020-10-18
20201018,2020-10-18,2020,2,4,10,Octubre,42,Domingo,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-10-01,2020-10-31,2020-10-12,2020-10-18
20201019,2020-10-19,2020,2,4,10,Octubre,43,Lunes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-10-01,2020-10-31,2020-10-19,2020-10-25
20201020,2020-10-20,2020,2,4,10,Octubre,43,Martes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-10-01,2020-10-31,2020-10-19,2020-10-25
20201021,2020-10-21,2020,2,4,10,Octubre,43,Miércoles,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-10-01,2020-10-31,2020-10-19,2020-10-25
20201022,2020-10-22,2020,2,4,10,Octubre,43,Jueves,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-10-01,2020-10-31,2020-10-19,2020-10-25
20201023,2020-10-23,2020,2,4,10,Octubre,43,Viernes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-10-01,2020-10-31,2020-10-19,2020-10-25
20201024,2020-10-24,2020,2,4,10,Octubre,43,Sábado,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-10-01,2020-10-31,2020-10-19,2020-10-25
20201025,2020-10-25,2020,2,4,10,Octubre,43,Domingo,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-10-01,2020-10-31,2020-10-19,2020-10-25
20201026,2020-10-26,2020,2,4,10,Octubre,44,Lunes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-10-01,2020-10-31,2020-10-26,2020-11-01
20201027,2020-10-27,2020,2,4,10,Octubre,44,Martes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-10-01,2020-10-31,2020-10-26,2020-11-01
20201028,2020-10-28,2020,2,4,10,Octubre,44,Miércoles,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-10-01,2020-10-31,2020-10-26,2020-11-01
20201029,2020-10-29,2020,2,4,10,Octubre,44,Jueves,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-10-01,2020-10-31,2020-10-26,2020-11-01
20201030,2020-10-30,2020,2,4,10,Octubre,44,Viernes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-10-01,2020-10-31,2020-10-26,2020-11-01
20201031,2020-10-31,2020,2,4,10,Octubre,44,Sábado,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-10-01,2020-10-31,2020-10-26,2020-11-01
20201101,2020-11-01,2020,2,4,11,Noviembre,44,Domingo,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-11-01,2020-11-30,2020-10-26,2020-11-01
20201102,2020-11-02,2020,2,4,11,Noviembre,45,Lunes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-11-01,2020-11-30,2020-11-02,2020-11-08
20201103,2020-11-03,2020,2,4,11,Noviembre,45,Martes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-11-01,2020-11-30,2020-11-02,2020-11-08
20201104,2020-11-04,2020,2,4,11,Noviembre,45,Miércoles,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-11-01,2020-11-30,2020-11-02,2020-11-08
20201105,2020-11-05,2020,2,4,11,Noviembre,45,Jueves,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-11-01,2020-11-30,2020-11-02,2020-11-08
20201106,2020-11-06,2020,2,4,11,Noviembre,45,Viernes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-11-01,2020-11-30,2020-11-02,2020-11-08
20201107,2020-11-07,2020,2,4,11,Noviembre,45,Sábado,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-11-01,2020-11-30,2020-11-02,2020-11-08
20201108,2020-11-08,2020,2,4,11,Noviembre,45,Domingo,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-11-01,2020-11-30,2020-11-02,2020-11-08
20201109,2020-11-09,2020,2,4,11,Noviembre,46,Lunes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-11-01,2020-11-30,2020-11-09,2020-11-15
20201110,2020-11-10,2020,2,4,11,Noviembre,46,Martes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-11-01,2020-11-30,2020-11-09,2020-11-15
20201111,2020-11-11,2020,2,4,11,Noviembre,46,Miércoles,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-11-01,2020-11-30,2020-11-09,2020-11-15
20201112,2020-11-12,2020,2,4,11,Noviembre,46,Jueves,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-11-01,2020-11-30,2020-11-09,2020-11-15
20201113,2020-11-13,2020,2,4,11,Noviembre,46,Viernes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-11-01,2020-11-30,2020-11-09,2020-11-15
20201114,2020-11-14,2020,2,4,11,Noviembre,46,Sábado,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-11-01,2020-11-30,2020-11-09,2020-11-15
20201115,2020-11-15,2020,2,4,11,Noviembre,46,Domingo,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-11-01,2020-11-30,2020-11-09,2020-11-15
20201116,2020-11-16,2020,2,4,11,Noviembre,47,Lunes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-11-01,2020-11-30,2020-11-16,2020-11-22
20201117,2020-11-17,2020,2,4,11,Noviembre,47,Martes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-11-01,2020-11-30,2020-11-16,2020-11-22
20201118,2020-11-18,2020,2,4,11,Noviembre,47,Miércoles,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-11-01,2020-11-30,2020-11-16,2020-11-22
20201119,2020-11-19,2020,2,4,11,Noviembre,47,Jueves,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-11-01,2020-11-30,2020-11-16,2020-11-22
20201120,2020-11-20,2020,2,4,11,Noviembre,47,Viernes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-11-01,2020-11-30,2020-11-16,2020-11-22
20201121,2020-11-21,2020,2,4,11,Noviembre,47,Sábado,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-11-01,2020-11-30,2020-11-16,2020-11-22
20201122,2020-11-22,2020,2,4,11,Noviembre,47,Domingo,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-11-01,2020-11-30,2020-11-16,2020-11-22
20201123,2020-11-23,2020,2,4,11,Noviembre,48,Lunes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-11-01,2020-11-30,2020-11-23,2020-11-29
20201124,2020-11-24,2020,2,4,11,Noviembre,48,Martes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-11-01,2020-11-30,2020-11-23,2020-11-29
20201125,2020-11-25,2020,2,4,11,Noviembre,48,Miércoles,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-11-01,2020-11-30,2020-11-23,2020-11-29
20201126,2020-11-26,2020,2,4,11,Noviembre,48,Jueves,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-11-01,2020-11-30,2020-11-23,2020-11-29
20201127,2020-11-27,2020,2,4,11,Noviembre,48,Viernes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-11-01,2020-11-30,2020-11-23,2020-11-29
20201128,2020-11-28,2020,2,4,11,Noviembre,48,Sábado,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-11-01,2020-11-30,2020-11-23,2020-11-29
20201129,2020-11-29,2020,2,4,11,Noviembre,48,Domingo,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-11-01,2020-11-30,2020-11-23,2020-11-29
20201130,2020-11-30,2020,2,4,11,Noviembre,49,Lunes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-11-01,2020-11-30,2020-11-30,2020-12-06
20201201,2020-12-01,2020,2,4,12,Diciembre,49,Martes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-12-01,2020-12-31,2020-11-30,2020-12-06
20201202,2020-12-02,2020,2,4,12,Diciembre,49,Miércoles,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-12-01,2020-12-31,2020-11-30,2020-12-06
20201203,2020-12-03,2020,2,4,12,Diciembre,49,Jueves,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-12-01,2020-12-31,2020-11-30,2020-12-06
20201204,2020-12-04,2020,2,4,12,Diciembre,49,Viernes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-12-01,2020-12-31,2020-11-30,2020-12-06
20201205,2020-12-05,2020,2,4,12,Diciembre,49,Sábado,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-12-01,2020-12-31,2020-11-30,2020-12-06
20201206,2020-12-06,2020,2,4,12,Diciembre,49,Domingo,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-12-01,2020-12-31,2020-11-30,2020-12-06
20201207,2020-12-07,2020,2,4,12,Diciembre,50,Lunes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-12-01,2020-12-31,2020-12-07,2020-12-13
20201208,2020-12-08,2020,2,4,12,Diciembre,50,Martes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-12-01,2020-12-31,2020-12-07,2020-12-13
20201209,2020-12-09,2020,2,4,12,Diciembre,50,Miércoles,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-12-01,2020-12-31,2020-12-07,2020-12-13
20201210,2020-12-10,2020,2,4,12,Diciembre,50,Jueves,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-12-01,2020-12-31,2020-12-07,2020-12-13
20201211,2020-12-11,2020,2,4,12,Diciembre,50,Viernes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-12-01,2020-12-31,2020-12-07,2020-12-13
20201212,2020-12-12,2020,2,4,12,Diciembre,50,Sábado,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-12-01,2020-12-31,2020-12-07,2020-12-13
20201213,2020-12-13,2020,2,4,12,Diciembre,50,Domingo,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-12-01,2020-12-31,2020-12-07,2020-12-13
20201214,2020-12-14,2020,2,4,12,Diciembre,51,Lunes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-12-01,2020-12-31,2020-12-14,2020-12-20
20201215,2020-12-15,2020,2,4,12,Diciembre,51,Martes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-12-01,2020-12-31,2020-12-14,2020-12-20
20201216,2020-12-16,2020,2,4,12,Diciembre,51,Miércoles,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-12-01,2020-12-31,2020-12-14,2020-12-20
20201217,2020-12-17,2020,2,4,12,Diciembre,51,Jueves,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-12-01,2020-12-31,2020-12-14,2020-12-20
20201218,2020-12-18,2020,2,4,12,Diciembre,51,Viernes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-12-01,2020-12-31,2020-12-14,2020-12-20
20201219,2020-12-19,2020,2,4,12,Diciembre,51,Sábado,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-12-01,2020-12-31,2020-12-14,2020-12-20
20201220,2020-12-20,2020,2,4,12,Diciembre,51,Domingo,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-12-01,2020-12-31,2020-12-14,2020-12-20
20201221,2020-12-21,2020,2,4,12,Diciembre,52,Lunes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-12-01,2020-12-31,2020-12-21,2020-12-27
20201222,2020-12-22,2020,2,4,12,Diciembre,52,Martes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-12-01,2020-12-31,2020-12-21,2020-12-27
20201223,2020-12-23,2020,2,4,12,Diciembre,52,Miércoles,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-12-01,2020-12-31,2020-12-21,2020-12-27
20201224,2020-12-24,2020,2,4,12,Diciembre,52,Jueves,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-12-01,2020-12-31,2020-12-21,2020-12-27
20201225,2020-12-25,2020,2,4,12,Diciembre,52,Viernes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-12-01,2020-12-31,2020-12-21,2020-12-27
20201226,2020-12-26,2020,2,4,12,Diciembre,52,Sábado,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-12-01,2020-12-31,2020-12-21,2020-12-27
20201227,2020-12-27,2020,2,4,12,Diciembre,52,Domingo,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-12-01,2020-12-31,2020-12-21,2020-12-27
20201228,2020-12-28,2020,2,4,12,Diciembre,53,Lunes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-12-01,2020-12-31,2020-12-28,2021-01-03
20201229,2020-12-29,2020,2,4,12,Diciembre,53,Martes,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-12-01,2020-12-31,2020-12-28,2021-01-03
20201230,2020-12-30,2020,2,4,12,Diciembre,53,Miércoles,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-12-01,2020-12-31,2020-12-28,2021-01-03
20201231,2020-12-31,2020,2,4,12,Diciembre,53,Jueves,2020-01-01,2020-12-30,2020-07-01,2020-12-31,2020-10-01,2020-12-31,2020-12-01,2020-12-31,2020-12-28,2021-01-03
